backend	loaded_in_starrocks	namespace	statement_id	command	tables	source	integration_test_methods	starrocks_test_methods	starrocks_verification
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.alteration.ClickhouseAlterationMapper	getAllMolecularProfiles	SELECT	cancer_study,genetic_profile,reference_genome	src/main/resources/mappers/clickhouse/alteration/ClickhouseAlterationMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.alteration.ClickhouseAlterationMapper	getAlterationCountByGeneGivenPatientsAndMolecularProfiles	SELECT	genomic_event_derived	src/main/resources/mappers/clickhouse/alteration/ClickhouseAlterationMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.alteration.ClickhouseAlterationMapper	getAlterationCountByGeneGivenSamplesAndMolecularProfiles	SELECT	genomic_event_derived	src/main/resources/mappers/clickhouse/alteration/ClickhouseAlterationMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.alteration.ClickhouseAlterationMapper	getCnaGenes	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/alteration/ClickhouseAlterationMapper.xml	ClickhouseAlterationMapperTest#getCnaGenes,ClickhouseAlterationMapperTest#getCnaGenesWithAlterationFilter,ClickhouseAlterationMapperTest#testCnaGenesOnPanelCount	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.alteration.ClickhouseAlterationMapper	getEntityToGenePanels	SELECT	sample_derived,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/alteration/ClickhouseAlterationMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.alteration.ClickhouseAlterationMapper	getGenePanelGenes	SELECT	gene,gene_panel_to_gene_derived	src/main/resources/mappers/clickhouse/alteration/ClickhouseAlterationMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.alteration.ClickhouseAlterationMapper	getMatchingGenePanelIds	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/alteration/ClickhouseAlterationMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.alteration.ClickhouseAlterationMapper	getMutatedGenes	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/alteration/ClickhouseAlterationMapper.xml	ClickhouseAlterationMapperTest#getMutatedGenes,ClickhouseAlterationMapperTest#getMutatedGenesWithAlterationFilter,ClickhouseAlterationMapperTest#testMutatedGenesOnPanelCount	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.alteration.ClickhouseAlterationMapper	getSampleProfileCountWithoutPanelData	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/alteration/ClickhouseAlterationMapper.xml	ClickhouseAlterationMapperTest#getTotalProfiledCountsByGene	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.alteration.ClickhouseAlterationMapper	getStructuralVariantGenes	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/alteration/ClickhouseAlterationMapper.xml	ClickhouseAlterationMapperTest#getStructuralVariantGenes,ClickhouseAlterationMapperTest#testStructuralVariantGenesOnPanelCount	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.alteration.ClickhouseAlterationMapper	getTotalProfiledCounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/alteration/ClickhouseAlterationMapper.xml	ClickhouseAlterationMapperTest#getTotalProfiledCountsByGene	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.cancerstudy.ClickhouseCancerStudyMapper	getCancerStudiesMetadata	SELECT	cancer_study,clinical_event_data_derived,genomic_event_derived,reference_genome,sample_list,sample_list_list,type_of_cancer	src/main/resources/mappers/clickhouse/cancerstudy/CancerStudyMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.cancerstudy.ClickhouseCancerStudyMapper	getCancerStudiesMetadataSummary	SELECT	cancer_study,reference_genome,sample_list,sample_list_list,type_of_cancer	src/main/resources/mappers/clickhouse/cancerstudy/CancerStudyMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.cancerstudy.ClickhouseCancerStudyMapper	getFilteredStudyIds	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/cancerstudy/CancerStudyMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.cancerstudy.ClickhouseCancerStudyMapper	getResourceCountsForAllStudies	SELECT	cancer_study,patient,resource_definition,resource_patient,resource_sample,sample	src/main/resources/mappers/clickhouse/cancerstudy/CancerStudyMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_attributes.ClickhouseClinicalAttributesMapper	getClinicalAttributes	SELECT	cancer_study,clinical_attribute_meta	src/main/resources/mappers/clickhouse/clinical_attributes/ClickhouseClinicalAttributesMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_attributes.ClickhouseClinicalAttributesMapper	getClinicalAttributesForStudies	SELECT	cancer_study,clinical_attribute_meta	src/main/resources/mappers/clickhouse/clinical_attributes/ClickhouseClinicalAttributesMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_attributes.ClickhouseClinicalAttributesMapper	getClinicalAttributesForStudiesDetailed	SELECT	cancer_study,clinical_attribute_meta	src/main/resources/mappers/clickhouse/clinical_attributes/ClickhouseClinicalAttributesMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_data.ClickhouseClinicalDataMapper	fetchClinicalDataDetailed	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived	src/main/resources/mappers/clickhouse/clinical_data/ClickhouseClinicalDataMapper.xml	ClickhouseClinicalDataMapperTest#testProjectionTypesConsistency	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_data.ClickhouseClinicalDataMapper	fetchClinicalDataId	SELECT	clinical_data_derived	src/main/resources/mappers/clickhouse/clinical_data/ClickhouseClinicalDataMapper.xml	ClickhouseClinicalDataMapperTest#testDataCountConsistency,ClickhouseClinicalDataMapperTest#testProjectionTypesConsistency	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_data.ClickhouseClinicalDataMapper	fetchClinicalDataMeta	SELECT	clinical_data_derived	src/main/resources/mappers/clickhouse/clinical_data/ClickhouseClinicalDataMapper.xml	ClickhouseClinicalDataMapperTest#testDataCountConsistency,ClickhouseClinicalDataMapperTest#testEmptyAndNullConditions,ClickhouseClinicalDataMapperTest#testProjectionTypesConsistency	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_data.ClickhouseClinicalDataMapper	fetchClinicalDataSummary	SELECT	clinical_data_derived	src/main/resources/mappers/clickhouse/clinical_data/ClickhouseClinicalDataMapper.xml	ClickhouseClinicalDataMapperTest#testDataCountConsistency,ClickhouseClinicalDataMapperTest#testEmptyAndNullConditions,ClickhouseClinicalDataMapperTest#testProjectionTypesConsistency	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_data.ClickhouseClinicalDataMapper	fetchClinicalDataSummaryForEnrichments	SELECT	clinical_data_derived,sample_derived	src/main/resources/mappers/clickhouse/clinical_data/ClickhouseClinicalDataMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_data.ClickhouseClinicalDataMapper	getClinicalDataCountsByStudyViewFilter	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/clinical_data/ClickhouseClinicalDataMapper.xml	ClickhouseClinicalDataMapperTest#getAgeCounts,ClickhouseClinicalDataMapperTest#getAgeCountsForMultipleStudies,ClickhouseClinicalDataMapperTest#getCenterCounts,ClickhouseClinicalDataMapperTest#getConflictingAttributeCounts,ClickhouseClinicalDataMapperTest#getConflictingAttributeCountsWithFiltering,ClickhouseClinicalDataMapperTest#getConflictingAttributeCountsWithSampleAndPatientAttributes,ClickhouseClinicalDataMapperTest#getDeadCounts,ClickhouseClinicalDataMapperTest#getMutationAndCenterCounts,ClickhouseClinicalDataMapperTest#getMutationCounts,ClickhouseClinicalDataMapperTest#getMutationCountsFilteredByAge,ClickhouseClinicalDataMapperTest#getMutationCountsFilteredByAgeWithOpenEndValues,ClickhouseClinicalDataMapperTest#getMutationCountsFilteredByAgeWithOpenStartValues	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_data.ClickhouseClinicalDataMapper	getClinicalDataCountsForEnrichments	SELECT	clinical_data_derived,sample_derived	src/main/resources/mappers/clickhouse/clinical_data/ClickhouseClinicalDataMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_data.ClickhouseClinicalDataMapper	getPatientClinicalDataByStudyViewFilter	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/clinical_data/ClickhouseClinicalDataMapper.xml	ClickhouseClinicalDataMapperTest#getPatientClinicalDataByStudyViewFilter	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_data.ClickhouseClinicalDataMapper	getSampleClinicalDataByStudyViewFilter	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/clinical_data/ClickhouseClinicalDataMapper.xml	ClickhouseClinicalDataMapperTest#getSampleClinicalDataByStudyViewFilter	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.clinical_event.ClickhouseClinicalEventMapper	getClinicalEventTypeCounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/clinical_event/ClickhouseClinicalEventMapper.xml	ClickhouseClinicalEventMapperTest#getClinicalEventTypeCounts	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.coexpression.ClickhouseCoExpressionMapper	getCoExpressions	SELECT	gene,genetic_alteration_derived	src/main/resources/mappers/clickhouse/coexpression/ClickhouseCoExpressionMapper.xml	ClickhouseCoExpressionMapperTest#testConstantGeneReturnedWithNullCorrelation,ClickhouseCoExpressionMapperTest#testMinimumSampleCountReturnsNullCorrelation,ClickhouseCoExpressionMapperTest#testMissingValueHandling,ClickhouseCoExpressionMapperTest#testSameProfileCoExpression,ClickhouseCoExpressionMapperTest#testSampleFiltering,ClickhouseCoExpressionMapperTest#testThresholdFiltering	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.generic_assay.ClickhouseGenericAssayMapper	getFilteredMolecularProfilesByAlterationType	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/generic_assay/GenericAssayMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.generic_assay.ClickhouseGenericAssayMapper	getGenericAssayDataBinCounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/generic_assay/GenericAssayMapper.xml	ClickhouseGenericAssayMapperTest#getPatientCategoricalGenericAssayDataBinCounts,ClickhouseGenericAssayMapperTest#getSampleCategoricalGenericAssayDataBinCounts	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.generic_assay.ClickhouseGenericAssayMapper	getGenericAssayDataCounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/generic_assay/GenericAssayMapper.xml	ClickhouseGenericAssayMapperTest#getPatientCategoricalGenericAssayDataCounts,ClickhouseGenericAssayMapperTest#getSampleCategoricalGenericAssayDataCounts,ClickhouseGenericAssayMapperTest#getSampleCategoricalGenericAssayDataCounts_countsDistinctSamples	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.generic_assay.ClickhouseGenericAssayMapper	getGenericAssayDataCountsByProfileType	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/generic_assay/GenericAssayMapper.xml	ClickhouseGenericAssayMapperTest#getPatientCategoricalGenericAssayDataCountsByProfileType,ClickhouseGenericAssayMapperTest#getSampleCategoricalGenericAssayDataCountsByProfileType,ClickhouseGenericAssayMapperTest#getSampleCategoricalGenericAssayDataCountsByProfileType_countsDistinctSamples,ClickhouseGenericAssayMapperTest#getSampleCategoricalGenericAssayDataCountsByProfileType_ignoresStudiesWithoutProfile	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.generic_assay.ClickhouseGenericAssayMapper	getGenericAssayMetaByProfileIds	SELECT	generic_assay_meta_derived,generic_assay_profile_entity_derived	src/main/resources/mappers/clickhouse/generic_assay/GenericAssayMapper.xml	ClickhouseGenericAssayMapperTest#getGenericAssayMetaByProfileIds_noStableIdsFilter_returnsAllEntities,ClickhouseGenericAssayMapperTest#getGenericAssayMetaByProfileIds_sortsNumerically,ClickhouseGenericAssayMapperTest#getGenericAssayMetaByProfileIds_withStableIdsFilter_returnsOnlyMatchingEntities	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.generic_assay.ClickhouseGenericAssayMapper	getGenericAssayMetaByStableIds	SELECT	generic_assay_meta_derived	src/main/resources/mappers/clickhouse/generic_assay/GenericAssayMapper.xml	ClickhouseGenericAssayMapperTest#getGenericAssayMetaByStableIds_returnsMetaWithProperties,ClickhouseGenericAssayMapperTest#getGenericAssayMetaByStableIds_sortsNumerically	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.generic_assay.ClickhouseGenericAssayMapper	getGenericAssayProfiles	SELECT	cancer_study,genetic_profile,reference_genome	src/main/resources/mappers/clickhouse/generic_assay/GenericAssayMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.generic_assay.ClickhouseGenericAssayMapper	getGenericAssayStableIdsByProfileIds	SELECT	generic_assay_profile_entity_derived	src/main/resources/mappers/clickhouse/generic_assay/GenericAssayMapper.xml	ClickhouseGenericAssayMapperTest#getGenericAssayStableIdsByProfileIds_returnsEntityStableIds,ClickhouseGenericAssayMapperTest#getGenericAssayStableIdsByProfileIds_sortsNumerically	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.genomic_data.ClickhouseGenomicDataMapper	getCNACounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/genomic_data/ClickhouseGenomicDataMapper.xml	ClickhouseGenomicDataMapperTest#getCNACounts	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.genomic_data.ClickhouseGenomicDataMapper	getGenomicDataBinCounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/genomic_data/ClickhouseGenomicDataMapper.xml	ClickhouseGenomicDataMapperTest#getProteinExpressionCounts	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.genomic_data.ClickhouseGenomicDataMapper	getMolecularProfileSampleCounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/genomic_data/ClickhouseGenomicDataMapper.xml	ClickhouseGenomicDataMapperTest#getMolecularProfileCounts,ClickhouseGenomicDataMapperTest#getMolecularProfileCountsMultipleProfilesIntersect,ClickhouseGenomicDataMapperTest#getMolecularProfileCountsMultipleProfilesUnion,ClickhouseGenomicDataMapperTest#getMolecularProfileCountsMultipleStudies	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.genomic_data.ClickhouseGenomicDataMapper	getMutationCounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/genomic_data/ClickhouseGenomicDataMapper.xml	ClickhouseGenomicDataMapperTest#getMutationCounts	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.genomic_data.ClickhouseGenomicDataMapper	getMutationCountsByType	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/genomic_data/ClickhouseGenomicDataMapper.xml	ClickhouseGenomicDataMapperTest#getMutationCountsByType,ClickhouseGenomicDataMapperTest#getMutationCountsByTypeAddSampleId,ClickhouseGenomicDataMapperTest#getMutationCountsByTypeNoSampleId	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.mutation.ClickhouseMutationMapper	getDetailedMutationsInMultipleMolecularProfiles	SELECT	allele_specific_copy_number,alteration_driver_annotation,cancer_study,gene,genetic_profile,mutation,mutation_event,patient,sample	src/main/resources/mappers/clickhouse/mutation/ClickhouseMutationDataMapper.xml	ClickhouseMutationMapperTest#getMetaMutationsInMultipleMolecularProfiles_ProjectionSize	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.mutation.ClickhouseMutationMapper	getMetaMutationsInMultipleMolecularProfiles	SELECT	alteration_driver_annotation,cancer_study,genetic_profile,mutation,mutation_event,patient,sample	src/main/resources/mappers/clickhouse/mutation/ClickhouseMutationDataMapper.xml	ClickhouseMutationMapperTest#getMetaMutationsInMultipleMolecularProfiles,ClickhouseMutationMapperTest#getMetaMutationsInMultipleMolecularProfiles_SampleIdEmpty	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.mutation.ClickhouseMutationMapper	getMutationsInMultipleMolecularProfilesId	SELECT	alteration_driver_annotation,cancer_study,genetic_profile,mutation,patient,sample	src/main/resources/mappers/clickhouse/mutation/ClickhouseMutationDataMapper.xml	ClickhouseMutationMapperTest#getMetaMutationsInMultipleMolecularProfiles_ProjectionSize,ClickhouseMutationMapperTest#getMutationsInMultipleMolecularProfilesIdProjection	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.mutation.ClickhouseMutationMapper	getSummaryMutationsInMultipleMolecularProfiles	SELECT	alteration_driver_annotation,cancer_study,genetic_profile,mutation,mutation_event,patient,sample	src/main/resources/mappers/clickhouse/mutation/ClickhouseMutationDataMapper.xml	ClickhouseMutationMapperTest#getMetaMutationsInMultipleMolecularProfiles_ProjectionSize	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.patient.ClickhousePatientMapper	getCaseListDataCounts	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/patient/ClickhousePatientMapper.xml	ClickhousePatientMapperTest#getMolecularProfileCounts,ClickhousePatientMapperTest#getMolecularProfileCountsAcrossStudies,ClickhousePatientMapperTest#getMolecularProfileCountsMultipleListsAnd,ClickhousePatientMapperTest#getMolecularProfileCountsMultipleListsOr	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.patient.ClickhousePatientMapper	getPatientCount	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/patient/ClickhousePatientMapper.xml	UNVERIFIED	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.sample.ClickhouseSampleMapper	getDetailedSamples	SELECT	cancer_study,patient,reference_genome,sample_derived	src/main/resources/mappers/clickhouse/sample/ClickhouseSampleMapper.xml	ClickhouseSampleMapperTest#getDetailedSamples,ClickhouseSampleMapperTest#getDetailedSamplesByStudyAndSampleIds	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.sample.ClickhouseSampleMapper	getDetailedSamplesBySampleListIds	SELECT	cancer_study,patient,reference_genome,sample_derived,sample_list,sample_list_list	src/main/resources/mappers/clickhouse/sample/ClickhouseSampleMapper.xml	ClickhouseSampleMapperTest#getDetailedSamplesBySampleListIds	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.sample.ClickhouseSampleMapper	getFilteredSamples	SELECT	cancer_study,clinical_attribute_meta,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived	src/main/resources/mappers/clickhouse/sample/ClickhouseSampleMapper.xml	ClickhouseSampleMapperTest#getFilteredSamples,ClickhouseSampleMapperTest#getSamplesFilteredByClinicalData,ClickhouseSampleMapperTest#getSamplesFilteredByPatientLevelGenericAssaySelection,ClickhouseSampleMapperTest#getSamplesFilteredBySampleLevelGenericAssaySelection,ClickhouseSampleMapperTest#getSamplesFilteredBySampleLevelGenericAssaySelection_doesNotTreatWildcardsAsMatchAll,ClickhouseSampleMapperTest#getSamplesFilteredBySampleLevelGenericAssaySelection_isCaseInsensitive	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.sample.ClickhouseSampleMapper	getMetaSamples	SELECT	sample_derived	src/main/resources/mappers/clickhouse/sample/ClickhouseSampleMapper.xml	ClickhouseSampleMapperTest#getMetaSamples	UNVERIFIED	NOT_APPLICABLE
clickhouse	false	org.cbioportal.infrastructure.repository.clickhouse.sample.ClickhouseSampleMapper	getMetaSamplesBySampleListIds	SELECT	sample_derived,sample_list,sample_list_list	src/main/resources/mappers/clickhouse/sample/ClickhouseSampleMapper.xml	ClickhouseSampleMapperTest#getMetaSamplesBySampleListIds	UNVERIFIED	NOT_APPLICABLE
